pca feature 0,pca feature 1,pca feature 2,pca feature 3,pca feature 4,pca feature 5,pca feature 6,pca feature 7,pca feature 8,pca feature 9,pca feature 10,pca feature 11,y
-19.357388028173883,-13.850978257879328,-2.498786590442311,0.921790919900249,-0.10192531557444551,-0.42175703486884364,-0.08137976164921164,-0.11120924883876064,-0.11301825957209848,0.16192992078877474,0.008776647215174115,4.793054577132611e-17,0.0
-16.403739074520082,-12.530597285386818,-3.341801053057033,-2.0039305778188456,0.20393118351663933,-0.7157535152541074,-0.1615977819312568,-0.21025661324982092,-0.0023599222991666758,0.15194766066770324,0.23999067544729344,1.4490101159258078e-16,0.0
-19.35655758272075,-11.105005116486419,-0.8126927456273405,-3.5034003899197605,0.02717156697771971,-0.2198450561027476,0.3391561653196491,0.5067628855665037,-0.19837863121240737,0.7951606012717386,-0.0910144861651416,-2.461115333216829e-16,0.0
-19.334620195558873,-4.997752824407398,-1.4745899998429968,3.7439713308146954,-0.8608800340536813,0.20605540845076298,0.21300975353581117,0.3112744928640324,-0.4033348388234579,0.09807733944059915,-0.5227502347988169,7.842333361298003e-17,0.0
-18.384550326679168,-10.758057788166688,-3.020803241286084,0.23058196887182164,-0.6219592591336461,-0.05566915996213284,0.11865657696247844,0.2490698767077726,-0.32110759005111816,0.10231523492787037,-0.3318584609818227,2.1973463441157354e-16,0.0
97.74175202636995,17.92050681186407,2.0606786331807134,4.832448112577433,-0.7966108440339126,0.2944594640025795,0.22993963669325465,0.16849018645444885,-0.3449028333863687,-0.022807175850931623,-0.14474304633168614,1.8765362530914686e-16,1.0
-13.200627147762482,3.1217159346732855,5.520575459582739,0.7472535947459386,-0.7493507343097353,0.2352026710476292,0.023950536686751574,0.25772770314562937,0.6744875541057235,-0.08940459013852588,0.012926708036769416,-5.939712287682755e-17,1.0
-19.393867041254882,-7.410695236930892,-2.368179483713554,-1.795012340822794,0.011477911176413523,0.543008261016286,-0.15238884906196887,-0.06599862681223616,-0.4080731483187982,-0.06107413362933109,0.1980881983771892,-7.61335182843817e-19,1.0
-19.39648954442567,-11.643945992917859,-3.15796204218432,-1.0702081911269334,0.744223149127326,0.6337815848002436,2.2910626735925916,-0.0299266269960084,-0.3052193977095398,-1.606706744396413,0.3164631960194007,1.629159226454776e-17,0.0
-19.280002024913976,-4.190992961628104,1.9820837056616794,-0.1821891516633864,0.2202439677717911,0.8558912327396838,0.19865199713199527,0.30088584367440774,-0.42655555440207055,0.6522288319913935,-0.23331408404673404,1.0939216426768289e-16,1.0
-17.349104881888476,-15.844811784292826,-2.3615997644960527,0.7688382805597245,0.9705111568730209,-0.059498802719049886,-0.5347561988935943,-0.7648680181474242,-0.007781529749981536,0.11769672678186165,0.15713297066315546,-7.337762484857211e-17,1.0
-18.079176527120833,-3.8265597428392786,11.179392092270565,-4.420921184273855,-0.44719853075975197,-0.2900136004334237,-0.12699667125074487,-0.10987740767890761,-0.13075209981197913,-0.13204167612708487,0.1299282003309966,1.2647522626081443e-16,1.0
-19.437999368962547,-4.608227532541414,-4.007732341415872,-1.1228565503683796,0.04774678453911502,0.5292211085999456,-0.11715549768322787,-0.04176368099589271,-0.411939961075783,-0.03962454336023586,0.22024329046446028,1.3141280649428e-16,0.0
-19.408236405045226,-8.662315102225,-3.4333310863528714,-0.6845154517240783,-0.5361279010566132,-0.18194530435493678,0.12111438438395082,0.25538995852940866,-0.31673705620127746,0.06187581326207908,0.39431904888082797,-6.38753399483744e-17,0.0
-19.354094195098078,-9.225426791258334,-0.8235250935066027,-2.3412735835821983,-0.12363175398900188,0.8165220278527148,-0.2374442803634203,0.07636166835570228,0.5376700710991952,-0.1323386805052311,0.22519577830217788,-9.237540865896704e-17,1.0
-14.222496745953643,-9.975998338435016,3.776258602292306,-1.1017720842345697,0.3125670355369819,-0.5282486194497891,0.5938841602501481,-0.32515531550910576,0.06447823937596497,-0.4320995215342602,-0.2689788302331155,6.896308097439204e-17,1.0
-18.378699977505573,-11.77204133665411,-2.9163994697800413,0.24141236999026763,-0.07508839982853252,-0.254013494553434,-0.16504071162210524,0.000814112124203381,0.885787950433416,0.1284924881260706,-0.18026588375233146,-9.700865917355611e-17,1.0
23.583089287914266,10.809443846445186,-2.311824414512514,-0.41315118503614917,0.07202165420433097,0.760234396548464,-0.1618998162558185,0.0230397639350023,0.5950436454337849,-0.13906662809221523,0.3525004777631759,-1.3237796783246194e-16,0.0
-19.359743090253144,7.501346412169439,-0.4742649297246842,1.6635548281978383,-0.5603950451662977,0.11987527661104053,0.0919397624122673,0.31019436579299986,0.6967193054163773,0.007255786424269006,-0.18755027022293555,-5.934412196395945e-17,0.0
-19.494789248029676,11.558149295773715,-4.468408051238956,-1.224048230098058,0.43904730825205013,0.27569874116860976,-0.13575062972652865,-0.19656313354769955,-0.2520336532766817,-0.01576100754693526,-0.1731209849553748,2.6340661528813924e-17,0.0
-18.211289929850285,-3.484473872538902,5.620135590841913,-3.1401810533172436,-0.042111038233710395,-0.16729016091068064,0.3105633814193356,0.41116811781925106,-0.17927401601885415,0.6882918816471482,0.17982302505406184,3.288034843081955e-17,0.0
-19.458025340735507,-5.397000676908744,-4.3253619939660455,-3.0801069151047282,-0.15866913053795134,-0.46069617232314747,0.019814161120489136,0.09168127260576013,-0.14571396861833055,0.11115729580044474,-0.3210467080735271,-6.4685426775186606e-18,0.0
-20.529758249383576,12.379941092922635,-5.900430981273393,-0.7784446712864391,-0.08143782298654306,-0.2833790476566532,0.05423591167122265,0.23685344885044604,0.8382644338793063,0.07385078048581346,-0.16623276409594767,-1.6381847842938735e-16,0.0
-19.422062996496365,-8.55927888528505,-3.6534873306433364,-1.632980100088811,0.006351439426206332,0.5483918398632086,-0.13696060392112944,-0.03672241445792462,-0.42182798538640703,-0.04255602674615392,0.19537239133418424,-1.3659833305341045e-16,1.0
21.61539736179925,-13.637035149258235,-3.7477707884437623,-0.3217174575925441,0.0077282507255443285,-0.4715921507687086,-0.12305506675337324,-0.16461353409632137,-0.06167616296430257,0.1755890978055417,-0.22974430701303722,3.726959610417178e-17,1.0
-19.325272101500424,-12.197421914287052,-2.0089420749334472,4.184473977334263,0.04984763288452986,0.6791244601148806,-0.20588126923361247,-0.25475291611875744,-0.37612087512994713,0.05383575273534547,-0.1576077391001356,4.703907960387907e-18,0.0
-19.380764510918894,-8.883609131418364,-2.9751464486356634,1.3970444556260628,-0.2895818712594321,0.8403972830868313,-0.05200769396669669,0.06105767917833847,-0.5302479941311119,-0.03198980648466693,-0.029173764100306906,-1.1034988774927967e-16,0.0
-17.364201782254355,4.666589483478741,-0.5137616244374831,0.08921148075216821,-0.41754388827224054,-0.24415510528441356,0.12419815663146103,0.15495351902801718,-0.25090826925484383,0.01355092727330023,0.4649438165122387,6.798265321394434e-17,0.0
-11.329309363957785,-14.078726187475352,-2.210014565767867,3.1038108501835775,0.3828863903047762,-0.6780611243840302,-0.25969455658389795,-0.48412858375353707,0.10243742731354975,0.26525128733169734,-0.34447673583081034,-3.4378694425585222e-18,1.0
-18.41243897849498,-3.843717920865328,-3.640732010138024,1.1232981808825782,-0.5495174051860559,-0.08921793967284376,0.15331551287880604,0.24024766026632838,-0.3038035475075261,0.10744533085322712,-0.28833438750383983,5.960685706638793e-17,0.0
-10.027650981099438,-9.871178542327181,10.276963417764868,2.708746625168064,0.8576531387053437,0.2921824162841933,0.23113687664775628,-0.8890043527431901,0.002143131968894903,-0.5727925183086814,0.1429051692653376,4.698451669571259e-17,1.0
-19.348959850995186,-8.722815009373988,-1.6076145638149804,1.1058449877268757,-0.4039938638683933,1.1043256842916285,-0.12716057214919727,0.2008973410772929,0.4204392374421934,-0.10178861166760787,0.010369265389819858,-7.706360731674048e-17,0.0
65.63412593118409,-2.018452144361688,-1.999607261203902,-1.446141345608301,-0.5017620000334312,-0.13309412914153218,0.08355251683903943,0.1635833375876863,-0.27467739066597285,0.004300968480171399,0.4338738381175609,9.078154666300732e-17,0.0
-18.31088746848391,-4.372851437370364,0.5802424139264561,0.24467226410277368,0.5178845752040986,0.2646071577983632,-0.35610395498232067,-0.4987144767427491,-0.162090533604942,0.0062913483078661766,-0.14456619116868755,-5.700466410465028e-17,1.0
-18.4444493989782,0.2303130708392695,-4.255753136562387,0.4555199253354512,-0.443130257176829,-0.22414556781255426,0.16560374445686668,0.24404479077221214,-0.2945668940188499,0.06842201397837351,0.4504286212623018,3.9854231742191315e-17,0.0
-19.42947674948911,-9.448727333238553,-3.7623346000155853,-2.6641690896015024,-0.3155352295455203,-0.3534011678862964,0.03872707252988365,0.15003178448378576,-0.21013768271228087,0.09253152241488426,-0.10124463010311566,3.847474800049633e-17,0.0
-19.405685608377738,5.950826285517115,-1.1842656895240125,-2.5475928776009105,-0.16968865314245354,-0.2506690741545383,-0.041633718308412115,0.16162566008566337,0.8547309917890964,0.010918114469465308,-0.2201125414542698,-1.3036909269144742e-16,1.0
-20.27352651575996,-6.583807915228146,1.2592248323388646,2.019619360737483,0.5059298971829667,-0.8375444260270335,-0.29304189976709255,-0.5681392278896724,0.15363962465333933,0.17112038192550444,0.40108325001916895,-2.439435660560167e-17,0.0
-19.279868847618026,-2.818721556868044,2.7844257651181095,-2.420738030617651,-0.39502478841091737,-0.2969874717631385,0.005255141032457577,0.05569965141779368,-0.19342718107990733,-0.015020431154164363,0.16322510699516563,5.2073238498278655e-17,1.0
-19.43931924782371,-10.333453954484515,-3.893929591612915,-3.7401646253963445,0.21659527465907222,0.38172865914766485,-0.22429919233467202,-0.14082027186905552,-0.31770061797506643,-0.012633188439828249,-0.3064090124323286,1.2060501501332944e-16,0.0
-7.250197812031094,14.991472457374629,4.311952986239526,2.2328049247736783,-0.5168263666356295,-0.08122552866971523,0.13770643810846636,0.0747344376323409,-0.23572012864461495,-0.03036013393961536,0.04539475422802535,-4.705952376183306e-19,1.0
73.93732248953617,-3.4227040524976515,8.78649299798103,1.4788561992511906,0.0037113690432918167,0.033208856194917986,0.18872211614697706,0.10509571879279359,-0.0994685060753923,0.7245627454931515,-0.15120514512275973,-7.412421701257368e-17,0.0
-5.4317385439996455,2.867781373744127,-2.6526785409761082,-2.7697858824933133,0.3386990604803421,0.33131633686599454,-0.20170144593519787,-0.2132686322118481,-0.26408937221630174,-0.04230273952320666,-0.23048173500111666,-8.013399734354818e-17,1.0
-18.417573322597878,-4.346329702749672,-2.856642539829647,-2.323820390426496,-0.26915529530666465,-0.37702159611175745,0.043031804664583076,0.1157119875447378,-0.18657271385052446,0.07689526201560384,-0.07350787459148164,2.6084623993795527e-17,1.0
-19.250806511226838,-5.793430424536733,1.6043676226320256,4.12721628249057,0.01418443224209272,-0.30101016432315403,-0.3792433084565186,0.6440525487032921,-0.2652410389386847,-0.27455497023609854,-0.2215315201512416,6.451484990694448e-17,1.0
-18.334192261363587,-14.574482352919715,-1.27050939727549,-0.42910708072904985,-0.0021676451102929984,-0.5047456393729977,-0.14550070651866037,-0.1912763913109139,-0.049749637392951816,0.1575907253102596,-0.24546592306929316,1.0217319170681405e-16,1.0
-19.462009433852057,-4.409237838722838,-4.413923246659181,-2.952576027674621,-0.14832029425972426,-0.4654888551389632,0.024765437679964548,0.09042095597126819,-0.1432419625406746,0.11189016664692425,-0.3148289832909582,1.5269668894136708e-16,0.0
-19.51140831235584,7.446250444737962,-5.494369354891566,-1.446244991389496,0.29368469958622034,0.5599796656988841,-0.18994957074630114,0.004349586328861958,0.6661998920060943,-0.04998934065648094,-0.15144501911639593,-7.300760321019348e-17,0.0
46.03870162586388,7.407696738887801,14.979930832972697,-0.5774137436442537,-0.21751564676094665,-0.10833555591933561,-0.3137420539123597,-0.33437957077251423,0.9829980179817205,-0.18237871515727885,0.3718557833138526,9.670342732633078e-18,1.0
-19.530953389504244,12.385091323791379,-5.930838403555004,-0.8069542145038594,0.45461850905829726,0.27149695438390087,-0.11041983146673845,-0.1698075544623721,-0.2608444781889784,0.004222841029200966,-0.1634013424332418,1.633080475701043e-16,0.0
-19.10315687187417,-10.086301006401055,7.524617016044131,2.3058299010217134,-0.5125582972024835,0.11625338492548688,-0.17900303040074259,-0.045465817525936106,0.8043619674291866,-0.010609917971180643,-0.17858481081886743,8.777902458439204e-17,0.0
-19.02176852132322,1.3304581354494862,13.718477187199952,-3.428589018416397,-0.521227949695056,-0.22796841528585393,-0.10420918524433923,-0.11889921890418086,-0.15028420471064352,-0.18252393045162163,0.3985359165270477,-1.5868495950361597e-16,1.0
-19.527037381396358,19.460225313137112,-5.183235287586264,-0.20543747039229143,0.4126483703969264,0.5018765758779874,-0.1509137737329115,-0.038790109004861795,0.7071467959279188,-0.06044586822838324,-0.08033423946513213,-1.1599008727832828e-16,0.0
-19.55056655166131,25.386829030376425,-5.708265588942839,0.5613841939234544,0.5839310161472308,0.20860118174718822,-0.06643275789387344,-0.21420756643058791,-0.21742556818949768,-0.005500815696221772,-0.08607283799940887,-3.3033575662228894e-16,1.0
-19.344228944334077,-3.140363177204539,0.03668756587227901,-1.8416117742894693,-0.3845800593548773,-0.2958056797009246,0.046014184433087246,0.11173144285743261,-0.21599284305981284,0.02348152430514901,0.1702289424742936,7.879811433832232e-17,0.0
-19.335578554104714,-13.61567616630255,-1.3115201403821786,-0.1538359552038486,0.6747323974564766,-0.9781285187165595,-0.364449956539745,-0.6099060287354727,0.22276340718001814,0.23583118455672444,-0.1246328928427076,-3.606956467725976e-17,0.0
-18.742267910467977,-1.2682787511345035,23.419634391084553,-0.13457745691787315,0.27281413415408956,-0.6565617590374327,-0.5580976539489297,-0.9757059790608231,0.2876187272476967,-0.10848577585045598,-0.10536334266297309,7.786627727213634e-16,1.0
-19.066841704971765,-9.96333608120797,8.9835850793306,2.1542486012928315,1.3003130104296754,-0.3719122387842832,1.134985890638514,0.1450108062115086,0.1939984457295714,1.0679191635649383,-0.08600379573052644,2.227984467326365e-17,1.0
-19.75887898934839,-5.368408072181215,22.45978335983652,-0.4910450365299614,0.6128684329441351,0.0745231852154957,1.1700892878190767,0.27844485599344104,0.04435752039970587,0.8001996842118676,-0.21728520289918224,1.5973592137514026e-16,1.0
-19.313847898105053,-14.20150252619029,-1.7982659748194985,4.091813103898773,0.2685506974041981,-0.597407906288242,-0.22039950723770135,-0.43080079403933264,0.04852487766203421,0.24995409254822573,-0.10100415343694717,1.2443052864140843e-17,1.0
13.655868304758357,-4.932780076678894,-2.289645873280939,3.6284628353207493,-0.19915283698998737,-0.2307828039963349,-0.013343157765076401,-0.10617364151615903,-0.13594214588833983,0.17389727317185863,-0.40303325185079586,2.1907368041208912e-17,1.0
-18.42241915238043,-8.556516255893952,-3.6788581066146415,-1.640722709900253,0.006209556801946031,0.5493257217479336,-0.13703273288349196,-0.03672473250469301,-0.42190587790288336,-0.04260566364817528,0.1955224406725375,-1.3644015206433337e-16,1.0
-19.477180360697417,8.132014060289213,-4.950246243248696,1.4611063614466817,0.06681090226140823,0.5550405051679274,-0.014070884762752086,-0.004838551904231569,-0.43433957184958133,-0.04579151235564425,0.5457466897385445,-5.326398131963724e-17,1.0
-19.417524470139472,-12.41201584779628,-3.4966508419361824,-3.046761751891828,-0.34658173838020173,-0.339023119438849,0.02387324285145746,0.15381273438726178,-0.2175537009452488,0.09033290987544568,-0.11989780445082275,1.8901603661734912e-16,1.0
-19.312710149226252,-3.392605869141867,0.5532069480733102,0.3973057653555384,0.4752159056541609,-0.4344282860797795,0.21936711050664737,0.14907291157017605,-0.005776614367073913,0.8697967620733691,-0.154555406296275,-1.918696156228085e-17,0.0
16.920208410203475,-5.613451383531442,8.802317101174733,1.0336682057134796,-0.2620550736433825,-0.22312296095938416,-0.18649827137363367,-0.32778712814603606,-0.05085718767345878,0.01827479893558207,-0.44303389531738707,1.978732802884554e-16,0.0
185.14305026702988,21.382649023847968,20.478644953628436,-6.534218103073253,-0.30064584342159756,-0.21775803497130708,-0.27231375014619263,-0.4755260024040377,0.045685831008842985,-0.3562736705242701,0.2613728731409893,-4.1531988116724147e-16,1.0
-19.41360846203158,-5.336881858450548,-2.749047725967439,-2.445245007780258,-0.3885518770415726,-0.1086434979447625,-0.01662069941471561,0.28483017984477205,0.7504375731716485,0.025664200617861455,-0.03683070148271322,-8.117688236590054e-17,1.0
13.040143396447402,-2.97949896187337,14.199974364550211,0.02145027887945084,-0.9280886523662492,0.2288488763886775,-0.03385263366356958,-0.02499043327038944,-0.27043342747126786,-0.13452277417996428,-0.5599716688462867,5.568357497094212e-16,1.0
66.42206567555418,-5.276348021365809,28.858718220180634,-1.9657979822416063,1.9609029960218542,0.5947260182373605,-0.17953759626774898,0.6871639111313124,-0.004125428030239003,1.4841846077476841,0.1932021651140398,-6.106027002463197e-17,1.0
-15.274508655822329,-16.007843931345576,-0.3370614199525431,3.5400608535555538,0.586982591683102,-0.7158223312069032,-0.6122582020430154,0.29530659546394256,-0.042875185782218,-0.16612231935170188,-0.16133938036202156,2.8508245643492596e-17,0.0
-17.30371085553339,4.6037286629759775,1.3233287592129472,1.9019751933441964,-0.7124184376721798,0.2236544659704186,0.09528017075609711,0.3392640292231772,0.6458946433570829,-0.029987367648511364,0.03526771346718723,-6.76801168738082e-17,0.0
-19.38322692793885,0.16471630906928197,-2.3869547621384175,2.277662587474019,-0.6286732958715671,-0.0217891756783512,0.1915312440260512,0.26050206139536664,-0.33709048947379927,0.07548118341186753,-0.02244247835079364,5.278553968515813e-17,1.0
-19.462939255526717,-1.544290402521386,-4.488535697475433,-1.6679616030368107,0.08507441918751564,0.6912380842148144,-0.19579304213428356,0.06900168137934756,0.5894161475238637,-0.0722794682744391,0.03726843494117033,-1.5943262369236568e-16,0.0
-16.257257621819925,-9.17151358152711,2.368355958687573,-0.558032892551091,1.127043587700704,-0.17780887502723558,-0.62535677294766,-0.9378050642204803,0.10663962794261554,0.06073469403973312,-0.06409127936202086,-9.790110764757502e-17,0.0
-19.344775809393663,-13.951653561465504,-2.290004207264387,1.8478522951239063,-0.21739606946910559,-0.333632761695256,-0.04266174400191573,-0.05790000349870322,-0.16755394935542475,0.14623563078913238,0.2534496243158614,6.507691599064252e-17,1.0
-15.376930495056698,9.128138790242684,-1.7142115185735487,4.008565109017713,-0.22978583169908404,0.8448070010524203,0.034785742501076015,0.03564016147082706,-0.51803348260263,-0.07319292431507651,0.3210146209609064,-3.446243034459617e-17,0.0
-12.293961582151205,-5.036404941256616,1.6188661222602483,-1.5143735707702142,-0.5269640287038335,-0.19214976373373746,0.05394522452457952,0.13952919941927597,-0.2647349616238328,-0.013276943431258527,0.40001489763875026,8.023792202325461e-17,1.0
13.797792914609515,-6.842115575670594,4.353645150468153,-0.44590627656489606,-0.7422579353380726,0.04441590888856393,0.04764316729070887,0.13042862032884903,-0.30302283618900305,-0.028274689774956775,-0.0847422371435141,9.711555901751699e-17,1.0
-19.51937649858893,9.42177612110978,-5.671491860277834,-1.19118321652928,0.31438237214267467,0.5503943000672523,-0.18004701762735034,0.0018289530598779474,0.6711439041614063,-0.048523598963521854,-0.13900956955125796,-8.690606343954285e-17,0.0
-19.207277118217036,-11.469626476374268,3.3031652329606223,2.1354321599476798,0.3070129903659246,-0.2412331990308684,1.4960123233388498,-0.21485222187856176,0.00221295471042022,-0.918186281583215,-0.5319673720916316,1.2657584332027185e-16,1.0
-19.330444210001804,-13.113064384418207,-2.0956096106905555,3.2932826161052238,0.3943702875770852,-0.6903248622776456,-0.2541662483255219,-0.48537035601388206,0.1055325735230165,0.2663812533943477,-0.3394594057550662,1.1804105080297848e-16,1.0
-18.40198958613661,-3.097070750809339,-1.7801170760777905,-3.4119140063841358,-0.1485580696617974,-0.4705294481322681,-0.01111445812355232,0.03312652985036882,-0.11828218699958942,0.07407144513206909,-0.3154650446491639,1.4238295744426521e-18,0.0
-20.44167263877428,9.640006496592875,-2.6832632870805417,-0.8348691480872648,0.29779839989717594,0.3718836020579973,-0.12724255793613576,-0.16874683261170917,-0.30015263170889095,-0.05212238006717201,0.05546457550225755,-9.57945210327454e-17,1.0
-19.333491037655374,-6.101290778408487,0.2909974628391421,-2.246607709720868,0.011382018398600726,0.5370337861382563,-0.1881966159031232,-0.12329073488636728,-0.38303548026123674,-0.09884321824216495,0.19730208768063007,2.6426239694072725e-19,1.0
-19.35787833972965,-12.478739666978033,-1.6830372423422768,-1.3442045013249506,0.08366371296673998,-0.6310217837658015,-0.14304289909718798,-0.18495630948927785,-0.04537910354311113,0.11715130364446825,0.4807115867933576,2.6761438553883696e-17,1.0
-19.445413121955294,-5.497675980494921,-4.116579610788121,-2.1540455398810705,-0.27413988443261145,-0.37257189914955974,0.05853217876778507,0.14499051794581758,-0.20024965840165682,0.0954630058008024,-0.0763737309728398,1.067782754179775e-17,0.0
-19.382620033915067,0.026636857879313795,-0.6579348196755129,-3.3335451355875354,0.3044165438572839,0.33202914289618557,-0.2359249918408627,-0.23747112537343418,-0.25913206422864815,-0.06305741316400298,-0.2547375178253309,-3.411888431558809e-17,0.0
-19.617389065397326,34.11351285052757,-7.867812101691422,2.021128582099592,0.25528432059113576,-0.6524034849557803,0.2178652234995041,0.04126860722607931,-0.046833725512090696,0.14047212965962602,-0.07233771677076758,-1.5696472515194462e-16,0.0
-19.421508563256012,-11.42425300961037,-3.5852120946293153,-2.919230864461719,-0.3362329021019746,-0.34381580225466474,0.028824519410932857,0.15255241775276976,-0.2150816948675929,0.09106578072192519,-0.11368007966825396,5.2373208229845644e-17,0.0
14.467370601732686,16.126868765615704,33.48588117031727,-1.2356527918578613,-0.9461065400756077,0.22756798311151666,-0.2167278689722775,-0.4133473245607569,-0.11378044160162717,-0.4265725626363262,-0.261976087197033,-9.427946954645233e-16,1.0
-20.43033496627597,-9.449129049275873,-3.7483376851568195,-2.6788297529311356,0.11161523966689955,0.46412636762071185,-0.1805577691655381,-0.08876902511672172,-0.3696864091642603,-0.027544970690969773,-0.055668359887425266,-1.7260055874300666e-17,1.0
-12.567781642645022,29.35485787550395,-6.228732170401972,1.039712748104865,0.1973245963021581,-0.6224937937147337,0.1722244162652743,0.01953806835134127,-0.048456172525752364,0.11720933938342223,-0.10587791305470504,1.2569704465026949e-17,0.0
-18.44552609609827,4.0607456979757135,-4.36059589279564,2.121142007182367,-0.03971812837207885,0.6909020151923628,-0.026431245303175303,-0.008638000456883657,-0.4436541178547339,-0.006817832382812024,-0.19286626968924417,-5.156360673672902e-17,0.0
47.07297409241203,17.121917945780684,16.13919078024586,3.456093380058121,0.038784248124766885,-0.2595776742942429,-0.506242776680263,0.3065355092746512,-0.12632870430928816,-0.5283977184786168,0.11809200310036548,-1.31689885261661e-16,1.0
